date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:03:16	30974/30974	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/icon-img.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/icon-img.png	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:18	31298/31298	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/icon-img-01.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/icon-img-01.png	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:20	204610/204610	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/sticky-img.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/sticky-img.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:21	55085/55085	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/sticky-inner-img.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/sticky-inner-img.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:23	69208/69208	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/service/service-img-01.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/service/service-img-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:24	63501/63501	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/service/service-img-02.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/service/service-img-02.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:26	38827/38827	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/service/service-img-03.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/service/service-img-03.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:27	84925/84925	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/service/service-img-04.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/service/service-img-04.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:29	53362/53362	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/service/service-img-05.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/service/service-img-05.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:31	60314/60314	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/service/service-img-06.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/service/service-img-06.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:32	67715/67715	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/static-box/staticbox-img-01.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/static-box/staticbox-img-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:35	96817/96817	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/static-box/staticbox-img-02.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/static-box/staticbox-img-02.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:36	103684/103684	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/static-box/staticbox-img-03.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/static-box/staticbox-img-03.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:38	73020/73020	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/static-box/staticbox-img-04.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/static-box/staticbox-img-04.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:40	142033/142033	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/team/team-img-01.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/team/team-img-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:41	89835/89835	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/team/team-img-02.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/team/team-img-02.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:43	116994/116994	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/team/team-img-03.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/team/team-img-03.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:44	92641/92641	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/team/team-img-04.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/team/team-img-04.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:46	140989/140989	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/team/team-img-05.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/team/team-img-05.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:48	97549/97549	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/team/team-img-06.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/team/team-img-06.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:50	13945/13945	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/banner-slider-img/slider3-stamp.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/banner-slider-img/slider3-stamp.png	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:03:51	546830/546830	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/img-01.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-2/img-01.png	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-2.html)
16:03:52	55119/55119	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-01.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-01.png	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:03:54	44463/44463	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-02.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-02.png	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:03:55	41929/41929	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-03.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-03.png	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:03:57	41140/41140	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-04.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-04.png	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:03:59	58865/58865	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-05.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-05.png	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:00	52219/52219	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-06.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-06.png	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:02	29948/29948	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-07.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-07.png	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:04	41675/41675	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-08.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-08.png	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:05	51255/51255	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-09.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-09.png	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:08	233259/233259	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/about-img.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/about-img.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:08	33774/33774	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-10.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-10.png	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:10	52604/52604	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-11.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/product/shop-img-11.png	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:12	21926/21926	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/testimonial/testimonial-01.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/testimonial/testimonial-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:13	29173/29173	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/testimonial/testimonial-02.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/testimonial/testimonial-02.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:15	35171/35171	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/testimonial/testimonial-03.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/testimonial/testimonial-03.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:17	26854/26854	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/testimonial/testimonial-04.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/testimonial/testimonial-04.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:18	25878/25878	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/testimonial/testimonial-05.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/testimonial/testimonial-05.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:20	31382/31382	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/testimonial/testimonial-06.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/testimonial/testimonial-06.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:23	527705/527705	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/img-01.png	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/img-01.png	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:24	95790/95790	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/blog/blog-image-01.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/blog/blog-image-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:26	125552/125552	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/blog/blog-image-02.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/blog/blog-image-02.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:27	137651/137651	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/blog/blog-image-03.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/blog/blog-image-03.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:29	208818/208818	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/blog/blog-image-04.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/blog/blog-image-04.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:30	151866/151866	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/blog/blog-image-05.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/blog/blog-image-05.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:32	110887/110887	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/blog/blog-image-06.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/blog/blog-image-06.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:34	77432/77432	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/blog/blog-image-07.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/blog/blog-image-07.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:36	134844/134844	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/blog/blog-image-08.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/blog/blog-image-08.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:37	91945/91945	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/blog/blog-image-09.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/homepage-3/blog/blog-image-09.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/homepage-3.html)
16:04:39	142033/142033	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/team/team-01.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/team/team-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/our-team-member.html)
16:04:41	89835/89835	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/team/team-02.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/team/team-02.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/our-team-member.html)
16:04:43	116994/116994	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/team/team-03.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/team/team-03.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/our-team-member.html)
16:04:44	92641/92641	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/team/team-04.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/team/team-04.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/our-team-member.html)
16:04:46	140989/140989	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/team/team-05.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/team/team-05.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/our-team-member.html)
16:04:50	97549/97549	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/team/team-06.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/team/team-06.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/our-team-member.html)
16:04:51	89152/89152	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/team/team-07.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/team/team-07.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/our-team-member.html)
16:04:53	95858/95858	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/team/team-08.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/team/team-08.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/our-team-member.html)
16:04:55	167652/167652	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/team/team-single-01.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/team/team-single-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/team-member-detail.html)
16:04:56	110420/110420	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/services/service-01.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/services/service-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/services.html)
16:04:58	99013/99013	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/services/service-02.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/services/service-02.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/services.html)
16:04:59	64257/64257	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/services/service-03.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/services/service-03.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/services.html)
16:05:01	129699/129699	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/services/service-04.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/services/service-04.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/services.html)
16:05:03	84208/84208	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/services/service-05.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/services/service-05.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/services.html)
16:05:05	96279/96279	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/services/service-06.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/services/service-06.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/services.html)
16:05:07	124601/124601	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/services/service-07.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/services/service-07.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/services.html)
16:05:08	61633/61633	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/services/service-08.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/services/service-08.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/services.html)
16:05:10	113427/113427	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/services/service-09.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/services/service-09.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/services.html)
16:05:11	4454/4454	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/circle-progress.min.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/circle-progress.min.js	(from https://agrimo-demo.pbminfotech.com/html-demo/services.html)
16:05:13	24147/24147	---M--	200	added ('OK')	application/javascript	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/js/masonry.min.js	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/js/masonry.min.js	(from https://agrimo-demo.pbminfotech.com/html-demo/services.html)
16:05:16	138535/138535	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/services/service-single-01.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/services/service-single-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/service-details.html)
16:05:18	68529/68529	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2004:57:18%20GMT	https://agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-01.jpg	/Users/adonis/websites/site00/agrimo-demo.pbminfotech.com/html-demo/images/portfolio/portfolio-01.jpg	(from https://agrimo-demo.pbminfotech.com/html-demo/portfolio-masonry-col-2.html)
